index,positive_score,tags,is_controversial,text
2,0.8,"['角色', '入戏']",False,"不解,拍出过霸王别姬的人怎能拍出无极来"
2,0.1,"['陈凯歌', '讽刺']",True,"不解,拍出过霸王别姬的人怎能拍出无极来"
2,0.7,"['菊仙', '人生']",False,"不解,拍出过霸王别姬的人怎能拍出无极来"
2,1.0,"['角色', '经典']",False,"不解,拍出过霸王别姬的人怎能拍出无极来"
2,0.5,"['角色', '情感']",True,"不解,拍出过霸王别姬的人怎能拍出无极来"
2,0.9,"['陈凯歌', '演技', '巩俐']",False,"不解,拍出过霸王别姬的人怎能拍出无极来"
3,1.0,"['张国荣', '角色', '永恒']",False,就凭这个，我愿意原谅陈凯歌一切的烂片 你只要伟大过一次就可以了 就凭这个 哥哥你是我心中永远不朽的传奇 你是全世界最大的角儿
3,0.7,"['角色', '解读']",True,就凭这个，我愿意原谅陈凯歌一切的烂片 你只要伟大过一次就可以了 就凭这个 哥哥你是我心中永远不朽的传奇 你是全世界最大的角儿
3,0.6,"['历史', '程蝶衣']",True,就凭这个，我愿意原谅陈凯歌一切的烂片 你只要伟大过一次就可以了 就凭这个 哥哥你是我心中永远不朽的传奇 你是全世界最大的角儿
3,0.2,"['失望', '历史', '政治']",True,就凭这个，我愿意原谅陈凯歌一切的烂片 你只要伟大过一次就可以了 就凭这个 哥哥你是我心中永远不朽的传奇 你是全世界最大的角儿
3,0.7,"['悲剧', '时代']",False,就凭这个，我愿意原谅陈凯歌一切的烂片 你只要伟大过一次就可以了 就凭这个 哥哥你是我心中永远不朽的传奇 你是全世界最大的角儿
3,0.3,"['讽刺', '社会批判']",True,就凭这个，我愿意原谅陈凯歌一切的烂片 你只要伟大过一次就可以了 就凭这个 哥哥你是我心中永远不朽的传奇 你是全世界最大的角儿
3,0.9,"['经典', '情感', '五星']",False,就凭这个，我愿意原谅陈凯歌一切的烂片 你只要伟大过一次就可以了 就凭这个 哥哥你是我心中永远不朽的传奇 你是全世界最大的角儿
3,0.9,"['角色', '怀念', '经典']",False,就凭这个，我愿意原谅陈凯歌一切的烂片 你只要伟大过一次就可以了 就凭这个 哥哥你是我心中永远不朽的传奇 你是全世界最大的角儿
3,0.6,"['史诗', '题材', '政治']",True,就凭这个，我愿意原谅陈凯歌一切的烂片 你只要伟大过一次就可以了 就凭这个 哥哥你是我心中永远不朽的传奇 你是全世界最大的角儿
3,0.9,"['历史背景', '家国情怀']",False,就凭这个，我愿意原谅陈凯歌一切的烂片 你只要伟大过一次就可以了 就凭这个 哥哥你是我心中永远不朽的传奇 你是全世界最大的角儿
3,0.9,"['表演', '巩俐', '震撼']",False,就凭这个，我愿意原谅陈凯歌一切的烂片 你只要伟大过一次就可以了 就凭这个 哥哥你是我心中永远不朽的传奇 你是全世界最大的角儿
3,0.9,"['才华', '角色']",False,就凭这个，我愿意原谅陈凯歌一切的烂片 你只要伟大过一次就可以了 就凭这个 哥哥你是我心中永远不朽的传奇 你是全世界最大的角儿
3,1.0,"['张国荣', '传奇']",False,就凭这个，我愿意原谅陈凯歌一切的烂片 你只要伟大过一次就可以了 就凭这个 哥哥你是我心中永远不朽的传奇 你是全世界最大的角儿
4,0.0,"['性别', '批判']",True,最优秀的中国电影
4,0.6,"['经典', '演员', '时代']",False,最优秀的中国电影
4,0.7,"['压抑', '悲凉', '情感']",False,最优秀的中国电影
4,1.0,"['导演', '经典']",False,最优秀的中国电影
4,0.9,"['表演', '批斗']",False,最优秀的中国电影
4,0.6,"['导演', '电影语言', '社会批判']",True,最优秀的中国电影
4,1.0,"['经典', '怀念']",False,最优秀的中国电影
4,0.8,"['程蝶衣', '情感']",False,最优秀的中国电影
4,1.0,"['中国电影', '最佳']",False,最优秀的中国电影
4,0.6,"['翻译', '文化']",True,最优秀的中国电影
4,0.8,"['演员表现', '角色魅力']",False,最优秀的中国电影
4,0.7,"['巩俐', '表演', '细节']",False,最优秀的中国电影
4,0.8,"['真实', '演员', '敬业']",False,最优秀的中国电影
5,0.3,"['时代', '宿命']",False,这真的不是电影，而是人生。如此真实深刻地反映了从抗战前夕至文革的那段历史时期下命运凄惨的人们，渗透在每一个细节，包括那个不能忍受戏班虐打的孩子，而文革中六亲不认，人格扭曲更是展现到了极致。当然最赞的是哥哥的表演，如此悲哀可怜的蝶衣让人心痛，不疯魔不成活，人戏不分，现实的他也是如此
5,1.0,"['演员', '魅力']",False,这真的不是电影，而是人生。如此真实深刻地反映了从抗战前夕至文革的那段历史时期下命运凄惨的人们，渗透在每一个细节，包括那个不能忍受戏班虐打的孩子，而文革中六亲不认，人格扭曲更是展现到了极致。当然最赞的是哥哥的表演，如此悲哀可怜的蝶衣让人心痛，不疯魔不成活，人戏不分，现实的他也是如此
5,1.0,"['演员', '魅力']",False,这真的不是电影，而是人生。如此真实深刻地反映了从抗战前夕至文革的那段历史时期下命运凄惨的人们，渗透在每一个细节，包括那个不能忍受戏班虐打的孩子，而文革中六亲不认，人格扭曲更是展现到了极致。当然最赞的是哥哥的表演，如此悲哀可怜的蝶衣让人心痛，不疯魔不成活，人戏不分，现实的他也是如此
5,0.8,"['主题解读', '时代悲剧']",False,这真的不是电影，而是人生。如此真实深刻地反映了从抗战前夕至文革的那段历史时期下命运凄惨的人们，渗透在每一个细节，包括那个不能忍受戏班虐打的孩子，而文革中六亲不认，人格扭曲更是展现到了极致。当然最赞的是哥哥的表演，如此悲哀可怜的蝶衣让人心痛，不疯魔不成活，人戏不分，现实的他也是如此
5,1.0,"['历史', '表演']",False,这真的不是电影，而是人生。如此真实深刻地反映了从抗战前夕至文革的那段历史时期下命运凄惨的人们，渗透在每一个细节，包括那个不能忍受戏班虐打的孩子，而文革中六亲不认，人格扭曲更是展现到了极致。当然最赞的是哥哥的表演，如此悲哀可怜的蝶衣让人心痛，不疯魔不成活，人戏不分，现实的他也是如此
5,1.0,"['演员', '经典']",False,这真的不是电影，而是人生。如此真实深刻地反映了从抗战前夕至文革的那段历史时期下命运凄惨的人们，渗透在每一个细节，包括那个不能忍受戏班虐打的孩子，而文革中六亲不认，人格扭曲更是展现到了极致。当然最赞的是哥哥的表演，如此悲哀可怜的蝶衣让人心痛，不疯魔不成活，人戏不分，现实的他也是如此
5,0.7,"['角色', '隐喻']",False,这真的不是电影，而是人生。如此真实深刻地反映了从抗战前夕至文革的那段历史时期下命运凄惨的人们，渗透在每一个细节，包括那个不能忍受戏班虐打的孩子，而文革中六亲不认，人格扭曲更是展现到了极致。当然最赞的是哥哥的表演，如此悲哀可怜的蝶衣让人心痛，不疯魔不成活，人戏不分，现实的他也是如此
5,0.8,"['执着', '人生', '入戏']",False,这真的不是电影，而是人生。如此真实深刻地反映了从抗战前夕至文革的那段历史时期下命运凄惨的人们，渗透在每一个细节，包括那个不能忍受戏班虐打的孩子，而文革中六亲不认，人格扭曲更是展现到了极致。当然最赞的是哥哥的表演，如此悲哀可怜的蝶衣让人心痛，不疯魔不成活，人戏不分，现实的他也是如此
5,1.0,"['张国荣', '演技', '传奇']",False,这真的不是电影，而是人生。如此真实深刻地反映了从抗战前夕至文革的那段历史时期下命运凄惨的人们，渗透在每一个细节，包括那个不能忍受戏班虐打的孩子，而文革中六亲不认，人格扭曲更是展现到了极致。当然最赞的是哥哥的表演，如此悲哀可怜的蝶衣让人心痛，不疯魔不成活，人戏不分，现实的他也是如此
5,0.2,"['传统文化', '批判']",True,这真的不是电影，而是人生。如此真实深刻地反映了从抗战前夕至文革的那段历史时期下命运凄惨的人们，渗透在每一个细节，包括那个不能忍受戏班虐打的孩子，而文革中六亲不认，人格扭曲更是展现到了极致。当然最赞的是哥哥的表演，如此悲哀可怜的蝶衣让人心痛，不疯魔不成活，人戏不分，现实的他也是如此
5,1.0,"['顶峰之作', '张国荣']",False,这真的不是电影，而是人生。如此真实深刻地反映了从抗战前夕至文革的那段历史时期下命运凄惨的人们，渗透在每一个细节，包括那个不能忍受戏班虐打的孩子，而文革中六亲不认，人格扭曲更是展现到了极致。当然最赞的是哥哥的表演，如此悲哀可怜的蝶衣让人心痛，不疯魔不成活，人戏不分，现实的他也是如此
5,0.4,"['台词', '社会']",True,这真的不是电影，而是人生。如此真实深刻地反映了从抗战前夕至文革的那段历史时期下命运凄惨的人们，渗透在每一个细节，包括那个不能忍受戏班虐打的孩子，而文革中六亲不认，人格扭曲更是展现到了极致。当然最赞的是哥哥的表演，如此悲哀可怜的蝶衣让人心痛，不疯魔不成活，人戏不分，现实的他也是如此
5,1.0,"['张国荣', '经典']",False,这真的不是电影，而是人生。如此真实深刻地反映了从抗战前夕至文革的那段历史时期下命运凄惨的人们，渗透在每一个细节，包括那个不能忍受戏班虐打的孩子，而文革中六亲不认，人格扭曲更是展现到了极致。当然最赞的是哥哥的表演，如此悲哀可怜的蝶衣让人心痛，不疯魔不成活，人戏不分，现实的他也是如此
6,1.0,"['经典', '华语']",False,君王意气尽 贱妾何聊生
6,1.0,"['经典', '表演', '历史']",False,君王意气尽 贱妾何聊生
6,0.4,"['剧情', '批评']",True,君王意气尽 贱妾何聊生
6,0.5,"['京剧', '台词']",False,君王意气尽 贱妾何聊生
6,1.0,"['经典', '重温']",False,君王意气尽 贱妾何聊生
6,0.7,"['导演', '历史', '争议']",True,君王意气尽 贱妾何聊生
6,0.8,"['角色', '演员']",False,君王意气尽 贱妾何聊生
6,0.8,"['导演', '经典']",False,君王意气尽 贱妾何聊生
6,0.7,"['人生', '戏剧']",False,君王意气尽 贱妾何聊生
6,0.8,"['张国荣', '惋惜']",False,君王意气尽 贱妾何聊生
6,1.0,"['史诗', '传奇', '人戏合一']",False,君王意气尽 贱妾何聊生
6,0.6,['时代隐喻'],True,君王意气尽 贱妾何聊生
6,0.8,"['台词', '悲剧']",False,君王意气尽 贱妾何聊生
7,1.0,"['导演', '时代', '表演']",False,仨小时的电影，我没上一次厕所，一直专注的在看，除了牛逼我想不出其他的词儿了。直男对于gay来说终究是祸害，他们不敢爱，面对自己的感情畏畏缩缩，伤了别人还假惺惺。每个人都演的很好，蒋雯丽虽然出场不到半小时，也是把角色诠释的淋漓尽致。这真是陈导的巅峰之作了。
7,0.6,"['演员', '导演', '历史']",True,仨小时的电影，我没上一次厕所，一直专注的在看，除了牛逼我想不出其他的词儿了。直男对于gay来说终究是祸害，他们不敢爱，面对自己的感情畏畏缩缩，伤了别人还假惺惺。每个人都演的很好，蒋雯丽虽然出场不到半小时，也是把角色诠释的淋漓尽致。这真是陈导的巅峰之作了。
7,1.0,"['最爱', '推荐']",False,仨小时的电影，我没上一次厕所，一直专注的在看，除了牛逼我想不出其他的词儿了。直男对于gay来说终究是祸害，他们不敢爱，面对自己的感情畏畏缩缩，伤了别人还假惺惺。每个人都演的很好，蒋雯丽虽然出场不到半小时，也是把角色诠释的淋漓尽致。这真是陈导的巅峰之作了。
7,0.6,"['角色', '象征']",False,仨小时的电影，我没上一次厕所，一直专注的在看，除了牛逼我想不出其他的词儿了。直男对于gay来说终究是祸害，他们不敢爱，面对自己的感情畏畏缩缩，伤了别人还假惺惺。每个人都演的很好，蒋雯丽虽然出场不到半小时，也是把角色诠释的淋漓尽致。这真是陈导的巅峰之作了。
7,0.6,"['台词', '悲剧']",False,仨小时的电影，我没上一次厕所，一直专注的在看，除了牛逼我想不出其他的词儿了。直男对于gay来说终究是祸害，他们不敢爱，面对自己的感情畏畏缩缩，伤了别人还假惺惺。每个人都演的很好，蒋雯丽虽然出场不到半小时，也是把角色诠释的淋漓尽致。这真是陈导的巅峰之作了。
7,1.0,"['演员', '表演']",False,仨小时的电影，我没上一次厕所，一直专注的在看，除了牛逼我想不出其他的词儿了。直男对于gay来说终究是祸害，他们不敢爱，面对自己的感情畏畏缩缩，伤了别人还假惺惺。每个人都演的很好，蒋雯丽虽然出场不到半小时，也是把角色诠释的淋漓尽致。这真是陈导的巅峰之作了。
7,0.7,"['个人回忆', '情感触动']",False,仨小时的电影，我没上一次厕所，一直专注的在看，除了牛逼我想不出其他的词儿了。直男对于gay来说终究是祸害，他们不敢爱，面对自己的感情畏畏缩缩，伤了别人还假惺惺。每个人都演的很好，蒋雯丽虽然出场不到半小时，也是把角色诠释的淋漓尽致。这真是陈导的巅峰之作了。
7,1.0,"['奖项', '华语电影']",False,仨小时的电影，我没上一次厕所，一直专注的在看，除了牛逼我想不出其他的词儿了。直男对于gay来说终究是祸害，他们不敢爱，面对自己的感情畏畏缩缩，伤了别人还假惺惺。每个人都演的很好，蒋雯丽虽然出场不到半小时，也是把角色诠释的淋漓尽致。这真是陈导的巅峰之作了。
7,1.0,"['专注', '表演']",False,仨小时的电影，我没上一次厕所，一直专注的在看，除了牛逼我想不出其他的词儿了。直男对于gay来说终究是祸害，他们不敢爱，面对自己的感情畏畏缩缩，伤了别人还假惺惺。每个人都演的很好，蒋雯丽虽然出场不到半小时，也是把角色诠释的淋漓尽致。这真是陈导的巅峰之作了。
7,0.9,"['人生', '悲剧', '情感']",False,仨小时的电影，我没上一次厕所，一直专注的在看，除了牛逼我想不出其他的词儿了。直男对于gay来说终究是祸害，他们不敢爱，面对自己的感情畏畏缩缩，伤了别人还假惺惺。每个人都演的很好，蒋雯丽虽然出场不到半小时，也是把角色诠释的淋漓尽致。这真是陈导的巅峰之作了。
7,0.9,"['原著', '角色', '解读']",False,仨小时的电影，我没上一次厕所，一直专注的在看，除了牛逼我想不出其他的词儿了。直男对于gay来说终究是祸害，他们不敢爱，面对自己的感情畏畏缩缩，伤了别人还假惺惺。每个人都演的很好，蒋雯丽虽然出场不到半小时，也是把角色诠释的淋漓尽致。这真是陈导的巅峰之作了。
7,0.8,"['角色', '象征']",False,仨小时的电影，我没上一次厕所，一直专注的在看，除了牛逼我想不出其他的词儿了。直男对于gay来说终究是祸害，他们不敢爱，面对自己的感情畏畏缩缩，伤了别人还假惺惺。每个人都演的很好，蒋雯丽虽然出场不到半小时，也是把角色诠释的淋漓尽致。这真是陈导的巅峰之作了。
7,1.0,"['人生', '表演', '电影']",False,仨小时的电影，我没上一次厕所，一直专注的在看，除了牛逼我想不出其他的词儿了。直男对于gay来说终究是祸害，他们不敢爱，面对自己的感情畏畏缩缩，伤了别人还假惺惺。每个人都演的很好，蒋雯丽虽然出场不到半小时，也是把角色诠释的淋漓尽致。这真是陈导的巅峰之作了。
8,0.9,"['历史', '理想主义']",False,菊仙是个好女人
8,1.0,"['经典', '张国荣']",False,菊仙是个好女人
8,0.8,"['程蝶衣', '经典台词', '情感']",True,菊仙是个好女人
8,0.7,"['角色', '象征']",False,菊仙是个好女人
8,0.4,"['中国电影', '社会现实']",True,菊仙是个好女人
8,0.1,"['个人感受', '审美差异']",True,菊仙是个好女人
8,0.6,"['主题', '悲剧']",False,菊仙是个好女人
8,0.9,"['角色', '时代', '情感']",False,菊仙是个好女人
8,1.0,"['评分标准', '经典之作']",False,菊仙是个好女人
8,1.0,"['演技', '张国荣']",False,菊仙是个好女人
8,0.8,"['张国荣', '眼神']",False,菊仙是个好女人
8,0.6,"['导演', '剧本', '演员']",True,菊仙是个好女人
8,0.9,"['菊仙', '角色']",False,菊仙是个好女人
9,1.0,"['风华绝代', '经典']",False,人戏不分，不疯魔不成活。
9,0.2,"['台词', '讽刺']",True,人戏不分，不疯魔不成活。
9,0.9,"['经典', '张国荣']",False,人戏不分，不疯魔不成活。
9,0.6,"['时代', '悲剧', '历史']",False,人戏不分，不疯魔不成活。
9,0.8,"['神作', '表演', '时代']",False,人戏不分，不疯魔不成活。
9,0.3,['导演评价'],True,人戏不分，不疯魔不成活。
9,1.0,"['张国荣', '角色', '致敬']",False,人戏不分，不疯魔不成活。
9,0.1,"['烂片', '失望']",True,人戏不分，不疯魔不成活。
9,1.0,"['程蝶衣', '张国荣']",False,人戏不分，不疯魔不成活。
9,0.8,"['情感', '经典']",True,人戏不分，不疯魔不成活。
9,0.9,"['人戏不分', '经典']",False,人戏不分，不疯魔不成活。
9,0.9,"['主题', '经典']",False,人戏不分，不疯魔不成活。
9,1.0,"['演员', '经典']",False,人戏不分，不疯魔不成活。
10,0.7,"['台词', '悲剧']",False,你凝视你的脸，几亿人在爱恋。
10,0.5,"['台词', '角色']",False,你凝视你的脸，几亿人在爱恋。
10,0.9,"['角色', '情感', '京剧']",False,你凝视你的脸，几亿人在爱恋。
10,0.8,"['史诗', '批判']",True,你凝视你的脸，几亿人在爱恋。
10,0.8,"['角色关系', '情感分析']",False,你凝视你的脸，几亿人在爱恋。
10,1.0,['经典'],False,你凝视你的脸，几亿人在爱恋。
10,1.0,"['经典', '反复观看']",False,你凝视你的脸，几亿人在爱恋。
10,0.7,"['讽刺', '演员', '情感']",True,你凝视你的脸，几亿人在爱恋。
10,0.8,"['张国荣', '爱恋']",False,你凝视你的脸，几亿人在爱恋。
10,1.0,"['经典', '历史', '人物']",False,你凝视你的脸，几亿人在爱恋。
10,0.7,"['历史背景', '改编']",False,你凝视你的脸，几亿人在爱恋。
10,0.9,"['时代', '人物', '宿命']",False,你凝视你的脸，几亿人在爱恋。
11,0.5,"['人生', '戏']",False,我記得我標記過這部片子的啊！——我以為這是國產電影的開始，誰知道是結束。
11,0.6,"['角色', '背叛']",False,我記得我標記過這部片子的啊！——我以為這是國產電影的開始，誰知道是結束。
11,0.2,"['角色', '讽刺']",True,我記得我標記過這部片子的啊！——我以為這是國產電影的開始，誰知道是結束。
11,0.7,"['震撼', '反思', '复杂']",True,我記得我標記過這部片子的啊！——我以為這是國產電影的開始，誰知道是結束。
11,0.9,"['张国荣', '巅峰', '表演']",False,我記得我標記過這部片子的啊！——我以為這是國產電影的開始，誰知道是結束。
11,0.7,['角色命运'],False,我記得我標記過這部片子的啊！——我以為這是國產電影的開始，誰知道是結束。
11,0.7,"['心理分析', '冲突']",False,我記得我標記過這部片子的啊！——我以為這是國產電影的開始，誰知道是結束。
11,0.6,"['国产电影', '终结']",True,我記得我標記過這部片子的啊！——我以為這是國產電影的開始，誰知道是結束。
11,0.9,"['细节', '悲剧', '解读']",False,我記得我標記過這部片子的啊！——我以為這是國產電影的開始，誰知道是結束。
11,0.7,"['情感', '观影体验']",False,我記得我標記過這部片子的啊！——我以為這是國產電影的開始，誰知道是結束。
11,0.8,"['菊仙', '演技']",False,我記得我標記過這部片子的啊！——我以為這是國產電影的開始，誰知道是結束。
11,0.9,"['演员', '情感', '真实']",False,我記得我標記過這部片子的啊！——我以為這是國產電影的開始，誰知道是結束。
12,0.4,"['社会', '历史', '角色']",True,"被“历史”绑架了的两个小人物……

《活着》和《霸王别姬》不是中国电影的起点，而是终点……"
12,0.8,"['分析', '悲剧']",False,"被“历史”绑架了的两个小人物……

《活着》和《霸王别姬》不是中国电影的起点，而是终点……"
12,0.6,"['角色', '命运']",False,"被“历史”绑架了的两个小人物……

《活着》和《霸王别姬》不是中国电影的起点，而是终点……"
12,1.0,"['经典', '必看']",False,"被“历史”绑架了的两个小人物……

《活着》和《霸王别姬》不是中国电影的起点，而是终点……"
12,1.0,"['演员', '表演']",False,"被“历史”绑架了的两个小人物……

《活着》和《霸王别姬》不是中国电影的起点，而是终点……"
12,0.3,"['时代', '宿命']",False,"被“历史”绑架了的两个小人物……

《活着》和《霸王别姬》不是中国电影的起点，而是终点……"
12,0.6,['行业反思'],True,"被“历史”绑架了的两个小人物……

《活着》和《霸王别姬》不是中国电影的起点，而是终点……"
12,0.8,"['原著', '儿女情长']",False,"被“历史”绑架了的两个小人物……

《活着》和《霸王别姬》不是中国电影的起点，而是终点……"
12,0.7,"['历史', '小人物']",True,"被“历史”绑架了的两个小人物……

《活着》和《霸王别姬》不是中国电影的起点，而是终点……"
12,0.6,"['主题', '文化']",True,"被“历史”绑架了的两个小人物……

《活着》和《霸王别姬》不是中国电影的起点，而是终点……"
12,0.9,"['张国荣', '情感', '精致']",False,"被“历史”绑架了的两个小人物……

《活着》和《霸王别姬》不是中国电影的起点，而是终点……"
12,0.8,"['题材', '时代']",False,"被“历史”绑架了的两个小人物……

《活着》和《霸王别姬》不是中国电影的起点，而是终点……"
13,0.2,"['艺术', '传统']",True,往事不要再提，人生已多风雨。纵然记忆抹不去，爱与恨都还在心里。真的要断了过去，让明天好好继续，你就不必再苦苦追问他的消息。爱情他是个难题，让人目眩神迷，忘了痛或许可以，忘了你却太不容易。我对你仍有爱意我对自己无能为力。
13,0.7,"['程蝶衣', '时代']",False,往事不要再提，人生已多风雨。纵然记忆抹不去，爱与恨都还在心里。真的要断了过去，让明天好好继续，你就不必再苦苦追问他的消息。爱情他是个难题，让人目眩神迷，忘了痛或许可以，忘了你却太不容易。我对你仍有爱意我对自己无能为力。
13,0.8,"['歌词', '情感']",False,往事不要再提，人生已多风雨。纵然记忆抹不去，爱与恨都还在心里。真的要断了过去，让明天好好继续，你就不必再苦苦追问他的消息。爱情他是个难题，让人目眩神迷，忘了痛或许可以，忘了你却太不容易。我对你仍有爱意我对自己无能为力。
13,0.2,"['批评', '自我感动']",True,往事不要再提，人生已多风雨。纵然记忆抹不去，爱与恨都还在心里。真的要断了过去，让明天好好继续，你就不必再苦苦追问他的消息。爱情他是个难题，让人目眩神迷，忘了痛或许可以，忘了你却太不容易。我对你仍有爱意我对自己无能为力。
13,0.8,"['角色', '情感']",False,往事不要再提，人生已多风雨。纵然记忆抹不去，爱与恨都还在心里。真的要断了过去，让明天好好继续，你就不必再苦苦追问他的消息。爱情他是个难题，让人目眩神迷，忘了痛或许可以，忘了你却太不容易。我对你仍有爱意我对自己无能为力。
13,0.8,"['台词', '悲剧']",False,往事不要再提，人生已多风雨。纵然记忆抹不去，爱与恨都还在心里。真的要断了过去，让明天好好继续，你就不必再苦苦追问他的消息。爱情他是个难题，让人目眩神迷，忘了痛或许可以，忘了你却太不容易。我对你仍有爱意我对自己无能为力。
13,0.5,"['菊仙', '悲剧']",True,往事不要再提，人生已多风雨。纵然记忆抹不去，爱与恨都还在心里。真的要断了过去，让明天好好继续，你就不必再苦苦追问他的消息。爱情他是个难题，让人目眩神迷，忘了痛或许可以，忘了你却太不容易。我对你仍有爱意我对自己无能为力。
13,1.0,"['演员演技', '导演水平', '中国电影巅峰']",False,往事不要再提，人生已多风雨。纵然记忆抹不去，爱与恨都还在心里。真的要断了过去，让明天好好继续，你就不必再苦苦追问他的消息。爱情他是个难题，让人目眩神迷，忘了痛或许可以，忘了你却太不容易。我对你仍有爱意我对自己无能为力。
13,1.0,"['作品', '表演', '细节']",False,往事不要再提，人生已多风雨。纵然记忆抹不去，爱与恨都还在心里。真的要断了过去，让明天好好继续，你就不必再苦苦追问他的消息。爱情他是个难题，让人目眩神迷，忘了痛或许可以，忘了你却太不容易。我对你仍有爱意我对自己无能为力。
13,0.6,"['情节', '现实', '悲剧']",False,往事不要再提，人生已多风雨。纵然记忆抹不去，爱与恨都还在心里。真的要断了过去，让明天好好继续，你就不必再苦苦追问他的消息。爱情他是个难题，让人目眩神迷，忘了痛或许可以，忘了你却太不容易。我对你仍有爱意我对自己无能为力。
13,0.7,"['历史', '悲剧']",False,往事不要再提，人生已多风雨。纵然记忆抹不去，爱与恨都还在心里。真的要断了过去，让明天好好继续，你就不必再苦苦追问他的消息。爱情他是个难题，让人目眩神迷，忘了痛或许可以，忘了你却太不容易。我对你仍有爱意我对自己无能为力。
13,1.0,"['伟大', '艺术', '人生']",False,往事不要再提，人生已多风雨。纵然记忆抹不去，爱与恨都还在心里。真的要断了过去，让明天好好继续，你就不必再苦苦追问他的消息。爱情他是个难题，让人目眩神迷，忘了痛或许可以，忘了你却太不容易。我对你仍有爱意我对自己无能为力。
14,0.9,"['演员表现', '角色塑造']",False,"蝶衣于台上贵妃醉酒，头顶忽撒下无数抗日传单。灯骤灭，台下喧哗。没有人再顾及台上的贵妃。唯有蝶衣，继续着未尽的绝美舞步丝毫未曾停滞。一片混乱之中，也唯有四爷，独自于楼上包厢继续丝毫未曾分神。看到这里感动的一塌糊涂。结尾处“我本是男儿郎,又不是女娇娥”真的落泪了。纯粹坚持的2人去了"
